target,target_week,target_year,location,type,quantile,value
2 wk ahead,13,2022,BB,quantile,0.5,8301
2 wk ahead,13,2022,BB,quantile,0.75,10257
2 wk ahead,13,2022,BB,quantile,0.975,13050
,,,,,,
1 wk ahead,12,2022,HB,point,NA,424
1 wk ahead,12,2022,HB,quantile,0.025,174
1 wk ahead,12,2022,HB,quantile,0.25,340
1 wk ahead,12,2022,HB,quantile,0.5,424
1 wk ahead,12,2022,HB,quantile,0.75,528
1 wk ahead,12,2022,HB,quantile,0.975,694
2 wk ahead,13,2022,HB,point,NA,385
2 wk ahead,13,2022,HB,quantile,0.025,69
2 wk ahead,13,2022,HB,quantile,0.25,205
2 wk ahead,13,2022,HB,quantile,0.5,385
2 wk ahead,13,2022,HB,quantile,0.75,605
2 wk ahead,13,2022,HB,quantile,0.975,911
,,,,,,
1 wk ahead,12,2022,HH,point,NA,1493
1 wk ahead,12,2022,HH,quantile,0.025,903
1 wk ahead,12,2022,HH,quantile,0.25,1368
1 wk ahead,12,2022,HH,quantile,0.5,1493
1 wk ahead,12,2022,HH,quantile,0.75,1634
1 wk ahead,12,2022,HH,quantile,0.975,2317
2 wk ahead,13,2022,HH,point,NA,1954
2 wk ahead,13,2022,HH,quantile,0.025,759
2 wk ahead,13,2022,HH,quantile,0.25,1003
2 wk ahead,13,2022,HH,quantile,0.5,1954
2 wk ahead,13,2022,HH,quantile,0.75,2960
2 wk ahead,13,2022,HH,quantile,0.975,5408
,,,,,,
1 wk ahead,12,2022,HE,point,NA,8498
1 wk ahead,12,2022,HE,quantile,0.025,6673
1 wk ahead,12,2022,HE,quantile,0.25,7916
1 wk ahead,12,2022,HE,quantile,0.5,8498
1 wk ahead,12,2022,HE,quantile,0.75,9033
1 wk ahead,12,2022,HE,quantile,0.975,11584
2 wk ahead,13,2022,HE,point,NA,7879
2 wk ahead,13,2022,HE,quantile,0.025,3145
2 wk ahead,13,2022,HE,quantile,0.25,6781
2 wk ahead,13,2022,HE,quantile,0.5,7879
2 wk ahead,13,2022,HE,quantile,0.75,9015
2 wk ahead,13,2022,HE,quantile,0.975,16754
,,,,,,
1 wk ahead,12,2022,MV,point,NA,3638
1 wk ahead,12,2022,MV,quantile,0.025,3050
1 wk ahead,12,2022,MV,quantile,0.25,3519
1 wk ahead,12,2022,MV,quantile,0.5,3638
1 wk ahead,12,2022,MV,quantile,0.75,3779
1 wk ahead,12,2022,MV,quantile,0.975,4386
2 wk ahead,13,2022,MV,point,NA,3770
2 wk ahead,13,2022,MV,quantile,0.025,2595
2 wk ahead,13,2022,MV,quantile,0.25,3433
2 wk ahead,13,2022,MV,quantile,0.5,3770
2 wk ahead,13,2022,MV,quantile,0.75,4114
2 wk ahead,13,2022,MV,quantile,0.975,5632
,,,,,,
1 wk ahead,12,2022,NI,point,NA,15717
1 wk ahead,12,2022,NI,quantile,0.025,14706
1 wk ahead,12,2022,NI,quantile,0.25,15223
1 wk ahead,12,2022,NI,quantile,0.5,15717
1 wk ahead,12,2022,NI,quantile,0.75,16402
1 wk ahead,12,2022,NI,quantile,0.975,18006
2 wk ahead,13,2022,NI,point,NA,14203
2 wk ahead,13,2022,NI,quantile,0.025,11019
2 wk ahead,13,2022,NI,quantile,0.25,13005
2 wk ahead,13,2022,NI,quantile,0.5,14203
2 wk ahead,13,2022,NI,quantile,0.75,15705
2 wk ahead,13,2022,NI,quantile,0.975,19559
,,,,,,
1 wk ahead,12,2022,NW,point,NA,56122
1 wk ahead,12,2022,NW,quantile,0.025,52865
1 wk ahead,12,2022,NW,quantile,0.25,54939
1 wk ahead,12,2022,NW,quantile,0.5,56122
1 wk ahead,12,2022,NW,quantile,0.75,58058
1 wk ahead,12,2022,NW,quantile,0.975,65093
2 wk ahead,13,2022,NW,point,NA,54576
2 wk ahead,13,2022,NW,quantile,0.025,34460
2 wk ahead,13,2022,NW,quantile,0.25,48879
2 wk ahead,13,2022,NW,quantile,0.5,54576
2 wk ahead,13,2022,NW,quantile,0.75,62859
2 wk ahead,13,2022,NW,quantile,0.975,88099
,,,,,,
1 wk ahead,12,2022,RP,point,NA,23567
1 wk ahead,12,2022,RP,quantile,0.025,21454
1 wk ahead,12,2022,RP,quantile,0.25,22999
1 wk ahead,12,2022,RP,quantile,0.5,23567
1 wk ahead,12,2022,RP,quantile,0.75,24385
1 wk ahead,12,2022,RP,quantile,0.975,26633
2 wk ahead,13,2022,RP,point,NA,21843
2 wk ahead,13,2022,RP,quantile,0.025,16431
2 wk ahead,13,2022,RP,quantile,0.25,20576
2 wk ahead,13,2022,RP,quantile,0.5,21843
2 wk ahead,13,2022,RP,quantile,0.75,23770
2 wk ahead,13,2022,RP,quantile,0.975,28628
,,,,,,
1 wk ahead,12,2022,SL,point,NA,3607
1 wk ahead,12,2022,SL,quantile,0.025,2975
1 wk ahead,12,2022,SL,quantile,0.25,3388
1 wk ahead,12,2022,SL,quantile,0.5,3607
1 wk ahead,12,2022,SL,quantile,0.75,3974
1 wk ahead,12,2022,SL,quantile,0.975,4489
2 wk ahead,13,2022,SL,point,NA,3248
2 wk ahead,13,2022,SL,quantile,0.025,1896
2 wk ahead,13,2022,SL,quantile,0.25,2563
2 wk ahead,13,2022,SL,quantile,0.5,3248
2 wk ahead,13,2022,SL,quantile,0.75,3949
2 wk ahead,13,2022,SL,quantile,0.975,4990
,,,,,,
1 wk ahead,12,2022,SN,point,NA,23102
1 wk ahead,12,2022,SN,quantile,0.025,20096
1 wk ahead,12,2022,SN,quantile,0.25,22072
1 wk ahead,12,2022,SN,quantile,0.5,23102
1 wk ahead,12,2022,SN,quantile,0.75,24697
1 wk ahead,12,2022,SN,quantile,0.975,27557
2 wk ahead,13,2022,SN,point,NA,21444
2 wk ahead,13,2022,SN,quantile,0.025,14886
2 wk ahead,13,2022,SN,quantile,0.25,18903
2 wk ahead,13,2022,SN,quantile,0.5,21444
2 wk ahead,13,2022,SN,quantile,0.75,25150
2 wk ahead,13,2022,SN,quantile,0.975,29451
,,,,,,
1 wk ahead,12,2022,ST,point,NA,7604
1 wk ahead,12,2022,ST,quantile,0.025,6296
1 wk ahead,12,2022,ST,quantile,0.25,7083
1 wk ahead,12,2022,ST,quantile,0.5,7604
1 wk ahead,12,2022,ST,quantile,0.75,8289
1 wk ahead,12,2022,ST,quantile,0.975,9639
2 wk ahead,13,2022,ST,point,NA,6901
2 wk ahead,13,2022,ST,quantile,0.025,3129
2 wk ahead,13,2022,ST,quantile,0.25,5846
2 wk ahead,13,2022,ST,quantile,0.5,6901
2 wk ahead,13,2022,ST,quantile,0.75,8210
2 wk ahead,13,2022,ST,quantile,0.975,11757
,,,,,,
1 wk ahead,12,2022,SH,point,NA,6294
1 wk ahead,12,2022,SH,quantile,0.025,5532
1 wk ahead,12,2022,SH,quantile,0.25,6149
1 wk ahead,12,2022,SH,quantile,0.5,6294
1 wk ahead,12,2022,SH,quantile,0.75,6413
1 wk ahead,12,2022,SH,quantile,0.975,6951
2 wk ahead,13,2022,SH,point,NA,5687
2 wk ahead,13,2022,SH,quantile,0.025,3894
2 wk ahead,13,2022,SH,quantile,0.25,4896
2 wk ahead,13,2022,SH,quantile,0.5,5687
2 wk ahead,13,2022,SH,quantile,0.75,6446
2 wk ahead,13,2022,SH,quantile,0.975,7618
,,,,,,
1 wk ahead,12,2022,TH,point,NA,9244
1 wk ahead,12,2022,TH,quantile,0.025,8250
1 wk ahead,12,2022,TH,quantile,0.25,8911
1 wk ahead,12,2022,TH,quantile,0.5,9244
1 wk ahead,12,2022,TH,quantile,0.75,9657
1 wk ahead,12,2022,TH,quantile,0.975,10187
2 wk ahead,13,2022,TH,point,NA,8712
2 wk ahead,13,2022,TH,quantile,0.025,7052
2 wk ahead,13,2022,TH,quantile,0.25,7858
2 wk ahead,13,2022,TH,quantile,0.5,8712
2 wk ahead,13,2022,TH,quantile,0.75,9677
2 wk ahead,13,2022,TH,quantile,0.975,10722
