target,target_week,target_year,location,type,quantile,value
1 wk ahead,7,2022,BB,quantile,0.975,10317
2 wk ahead,8,2022,BB,point,NA,7991
2 wk ahead,8,2022,BB,quantile,0.025,4554
2 wk ahead,8,2022,BB,quantile,0.25,6440
2 wk ahead,8,2022,BB,quantile,0.5,7991
2 wk ahead,8,2022,BB,quantile,0.75,9700
2 wk ahead,8,2022,BB,quantile,0.975,13282
,,,,,,
1 wk ahead,7,2022,HB,point,NA,413
1 wk ahead,7,2022,HB,quantile,0.025,169
1 wk ahead,7,2022,HB,quantile,0.25,325
1 wk ahead,7,2022,HB,quantile,0.5,413
1 wk ahead,7,2022,HB,quantile,0.75,518
1 wk ahead,7,2022,HB,quantile,0.975,679
2 wk ahead,8,2022,HB,point,NA,324
2 wk ahead,8,2022,HB,quantile,0.025,39
2 wk ahead,8,2022,HB,quantile,0.25,151
2 wk ahead,8,2022,HB,quantile,0.5,324
2 wk ahead,8,2022,HB,quantile,0.75,535
2 wk ahead,8,2022,HB,quantile,0.975,629
,,,,,,
1 wk ahead,7,2022,HH,point,NA,2771
1 wk ahead,7,2022,HH,quantile,0.025,2477
1 wk ahead,7,2022,HH,quantile,0.25,2646
1 wk ahead,7,2022,HH,quantile,0.5,2771
1 wk ahead,7,2022,HH,quantile,0.75,2912
1 wk ahead,7,2022,HH,quantile,0.975,3595
2 wk ahead,8,2022,HH,point,NA,2377
2 wk ahead,8,2022,HH,quantile,0.025,514
2 wk ahead,8,2022,HH,quantile,0.25,1426
2 wk ahead,8,2022,HH,quantile,0.5,2377
2 wk ahead,8,2022,HH,quantile,0.75,3523
2 wk ahead,8,2022,HH,quantile,0.975,6303
,,,,,,
1 wk ahead,7,2022,HE,point,NA,11624
1 wk ahead,7,2022,HE,quantile,0.025,10160
1 wk ahead,7,2022,HE,quantile,0.25,11077
1 wk ahead,7,2022,HE,quantile,0.5,11624
1 wk ahead,7,2022,HE,quantile,0.75,12149
1 wk ahead,7,2022,HE,quantile,0.975,14492
2 wk ahead,8,2022,HE,point,NA,8236
2 wk ahead,8,2022,HE,quantile,0.025,5239
2 wk ahead,8,2022,HE,quantile,0.25,7164
2 wk ahead,8,2022,HE,quantile,0.5,8236
2 wk ahead,8,2022,HE,quantile,0.75,9379
2 wk ahead,8,2022,HE,quantile,0.975,11725
,,,,,,
1 wk ahead,7,2022,MV,point,NA,-
1 wk ahead,7,2022,MV,quantile,0.025,-
1 wk ahead,7,2022,MV,quantile,0.25,-
1 wk ahead,7,2022,MV,quantile,0.5,-
1 wk ahead,7,2022,MV,quantile,0.75,-
1 wk ahead,7,2022,MV,quantile,0.975,-
2 wk ahead,8,2022,MV,point,NA,2695
2 wk ahead,8,2022,MV,quantile,0.025,2033
2 wk ahead,8,2022,MV,quantile,0.25,2454
2 wk ahead,8,2022,MV,quantile,0.5,2695
2 wk ahead,8,2022,MV,quantile,0.75,2937
2 wk ahead,8,2022,MV,quantile,0.975,3300
,,,,,,
1 wk ahead,7,2022,NI,point,NA,15225
1 wk ahead,7,2022,NI,quantile,0.025,14333
1 wk ahead,7,2022,NI,quantile,0.25,14783
1 wk ahead,7,2022,NI,quantile,0.5,15225
1 wk ahead,7,2022,NI,quantile,0.75,15740
1 wk ahead,7,2022,NI,quantile,0.975,16769
2 wk ahead,8,2022,NI,point,NA,13135
2 wk ahead,8,2022,NI,quantile,0.025,11159
2 wk ahead,8,2022,NI,quantile,0.25,11918
2 wk ahead,8,2022,NI,quantile,0.5,13135
2 wk ahead,8,2022,NI,quantile,0.75,14556
2 wk ahead,8,2022,NI,quantile,0.975,16093
,,,,,,
1 wk ahead,7,2022,NW,point,NA,64455
1 wk ahead,7,2022,NW,quantile,0.025,61192
1 wk ahead,7,2022,NW,quantile,0.25,63282
1 wk ahead,7,2022,NW,quantile,0.5,64455
1 wk ahead,7,2022,NW,quantile,0.75,66015
1 wk ahead,7,2022,NW,quantile,0.975,73494
2 wk ahead,8,2022,NW,point,NA,57655
2 wk ahead,8,2022,NW,quantile,0.025,35708
2 wk ahead,8,2022,NW,quantile,0.25,52095
2 wk ahead,8,2022,NW,quantile,0.5,57655
2 wk ahead,8,2022,NW,quantile,0.75,65160
2 wk ahead,8,2022,NW,quantile,0.975,90683
,,,,,,
1 wk ahead,7,2022,RP,point,NA,16274
1 wk ahead,7,2022,RP,quantile,0.025,15244
1 wk ahead,7,2022,RP,quantile,0.25,15822
1 wk ahead,7,2022,RP,quantile,0.5,16274
1 wk ahead,7,2022,RP,quantile,0.75,16932
1 wk ahead,7,2022,RP,quantile,0.975,17442
2 wk ahead,8,2022,RP,point,NA,-
2 wk ahead,8,2022,RP,quantile,0.025,-
2 wk ahead,8,2022,RP,quantile,0.25,-
2 wk ahead,8,2022,RP,quantile,0.5,-
2 wk ahead,8,2022,RP,quantile,0.75,-
2 wk ahead,8,2022,RP,quantile,0.975,-
,,,,,,
1 wk ahead,7,2022,SL,point,NA,3208
1 wk ahead,7,2022,SL,quantile,0.025,2798
1 wk ahead,7,2022,SL,quantile,0.25,2993
1 wk ahead,7,2022,SL,quantile,0.5,3208
1 wk ahead,7,2022,SL,quantile,0.75,3471
1 wk ahead,7,2022,SL,quantile,0.975,3796
2 wk ahead,8,2022,SL,point,NA,-
2 wk ahead,8,2022,SL,quantile,0.025,-
2 wk ahead,8,2022,SL,quantile,0.25,-
2 wk ahead,8,2022,SL,quantile,0.5,-
2 wk ahead,8,2022,SL,quantile,0.75,-
2 wk ahead,8,2022,SL,quantile,0.975,-
,,,,,,
1 wk ahead,7,2022,SN,point,NA,-
1 wk ahead,7,2022,SN,quantile,0.025,-
1 wk ahead,7,2022,SN,quantile,0.25,-
1 wk ahead,7,2022,SN,quantile,0.5,-
1 wk ahead,7,2022,SN,quantile,0.75,-
1 wk ahead,7,2022,SN,quantile,0.975,-
2 wk ahead,8,2022,SN,point,NA,-
2 wk ahead,8,2022,SN,quantile,0.025,-
2 wk ahead,8,2022,SN,quantile,0.25,-
2 wk ahead,8,2022,SN,quantile,0.5,-
2 wk ahead,8,2022,SN,quantile,0.75,-
2 wk ahead,8,2022,SN,quantile,0.975,-
,,,,,,
1 wk ahead,7,2022,ST,point,NA,-
1 wk ahead,7,2022,ST,quantile,0.025,-
1 wk ahead,7,2022,ST,quantile,0.25,-
1 wk ahead,7,2022,ST,quantile,0.5,-
1 wk ahead,7,2022,ST,quantile,0.75,-
1 wk ahead,7,2022,ST,quantile,0.975,-
2 wk ahead,8,2022,ST,point,NA,9508
2 wk ahead,8,2022,ST,quantile,0.025,7583
2 wk ahead,8,2022,ST,quantile,0.25,8645
2 wk ahead,8,2022,ST,quantile,0.5,9508
2 wk ahead,8,2022,ST,quantile,0.75,10486
2 wk ahead,8,2022,ST,quantile,0.975,12755
,,,,,,
1 wk ahead,7,2022,SH,point,NA,2990
1 wk ahead,7,2022,SH,quantile,0.025,2531
1 wk ahead,7,2022,SH,quantile,0.25,2850
1 wk ahead,7,2022,SH,quantile,0.5,2990
1 wk ahead,7,2022,SH,quantile,0.75,3101
1 wk ahead,7,2022,SH,quantile,0.975,3228
2 wk ahead,8,2022,SH,point,NA,2654
2 wk ahead,8,2022,SH,quantile,0.025,1087
2 wk ahead,8,2022,SH,quantile,0.25,2040
2 wk ahead,8,2022,SH,quantile,0.5,2654
2 wk ahead,8,2022,SH,quantile,0.75,3213
2 wk ahead,8,2022,SH,quantile,0.975,4552
,,,,,,
1 wk ahead,7,2022,TH,point,NA,-
1 wk ahead,7,2022,TH,quantile,0.025,-
1 wk ahead,7,2022,TH,quantile,0.25,-
1 wk ahead,7,2022,TH,quantile,0.5,-
1 wk ahead,7,2022,TH,quantile,0.75,-
1 wk ahead,7,2022,TH,quantile,0.975,-
2 wk ahead,8,2022,TH,point,NA,4032
2 wk ahead,8,2022,TH,quantile,0.025,2855
2 wk ahead,8,2022,TH,quantile,0.25,3577
2 wk ahead,8,2022,TH,quantile,0.5,4032
2 wk ahead,8,2022,TH,quantile,0.75,4579
2 wk ahead,8,2022,TH,quantile,0.975,4998
