target,target_week,target_year,location,type,quantile,value
1 wk ahead,3,2022,NI,quantile,0.75,5234
1 wk ahead,3,2022,NI,quantile,0.975,5675
2 wk ahead,4,2022,NI,point,NA,5703
2 wk ahead,4,2022,NI,quantile,0.025,4508
2 wk ahead,4,2022,NI,quantile,0.25,4886
2 wk ahead,4,2022,NI,quantile,0.5,5703
2 wk ahead,4,2022,NI,quantile,0.75,6635
2 wk ahead,4,2022,NI,quantile,0.975,7765
,,,,,,
1 wk ahead,3,2022,NW,point,NA,42682
1 wk ahead,3,2022,NW,quantile,0.025,39354
1 wk ahead,3,2022,NW,quantile,0.25,41465
1 wk ahead,3,2022,NW,quantile,0.5,42682
1 wk ahead,3,2022,NW,quantile,0.75,43762
1 wk ahead,3,2022,NW,quantile,0.975,45913
2 wk ahead,4,2022,NW,point,NA,49438
2 wk ahead,4,2022,NW,quantile,0.025,40441
2 wk ahead,4,2022,NW,quantile,0.25,45678
2 wk ahead,4,2022,NW,quantile,0.5,49438
2 wk ahead,4,2022,NW,quantile,0.75,53681
2 wk ahead,4,2022,NW,quantile,0.975,59101
,,,,,,
1 wk ahead,3,2022,RP,point,NA,7935
1 wk ahead,3,2022,RP,quantile,0.025,6898
1 wk ahead,3,2022,RP,quantile,0.25,7536
1 wk ahead,3,2022,RP,quantile,0.5,7935
1 wk ahead,3,2022,RP,quantile,0.75,8403
1 wk ahead,3,2022,RP,quantile,0.975,9127
2 wk ahead,4,2022,RP,point,NA,9086
2 wk ahead,4,2022,RP,quantile,0.025,7170
2 wk ahead,4,2022,RP,quantile,0.25,8161
2 wk ahead,4,2022,RP,quantile,0.5,9086
2 wk ahead,4,2022,RP,quantile,0.75,10081
2 wk ahead,4,2022,RP,quantile,0.975,11412
,,,,,,
1 wk ahead,3,2022,SL,point,NA,1420
1 wk ahead,3,2022,SL,quantile,0.025,1120
1 wk ahead,3,2022,SL,quantile,0.25,1299
1 wk ahead,3,2022,SL,quantile,0.5,1420
1 wk ahead,3,2022,SL,quantile,0.75,1564
1 wk ahead,3,2022,SL,quantile,0.975,1841
2 wk ahead,4,2022,SL,point,NA,1937
2 wk ahead,4,2022,SL,quantile,0.025,1333
2 wk ahead,4,2022,SL,quantile,0.25,1658
2 wk ahead,4,2022,SL,quantile,0.5,1937
2 wk ahead,4,2022,SL,quantile,0.75,2196
2 wk ahead,4,2022,SL,quantile,0.975,2556
,,,,,,
1 wk ahead,3,2022,SN,point,NA,4020
1 wk ahead,3,2022,SN,quantile,0.025,2559
1 wk ahead,3,2022,SN,quantile,0.25,3503
1 wk ahead,3,2022,SN,quantile,0.5,4020
1 wk ahead,3,2022,SN,quantile,0.75,5210
1 wk ahead,3,2022,SN,quantile,0.975,8665
2 wk ahead,4,2022,SN,point,NA,5192
2 wk ahead,4,2022,SN,quantile,0.025,2379
2 wk ahead,4,2022,SN,quantile,0.25,4246
2 wk ahead,4,2022,SN,quantile,0.5,5192
2 wk ahead,4,2022,SN,quantile,0.75,7598
2 wk ahead,4,2022,SN,quantile,0.975,11232
,,,,,,
1 wk ahead,3,2022,ST,point,NA,1925
1 wk ahead,3,2022,ST,quantile,0.025,1206
1 wk ahead,3,2022,ST,quantile,0.25,1705
1 wk ahead,3,2022,ST,quantile,0.5,1925
1 wk ahead,3,2022,ST,quantile,0.75,2241
1 wk ahead,3,2022,ST,quantile,0.975,2691
2 wk ahead,4,2022,ST,point,NA,3161
2 wk ahead,4,2022,ST,quantile,0.025,1530
2 wk ahead,4,2022,ST,quantile,0.25,2342
2 wk ahead,4,2022,ST,quantile,0.5,3161
2 wk ahead,4,2022,ST,quantile,0.75,3999
2 wk ahead,4,2022,ST,quantile,0.975,5185
,,,,,,
1 wk ahead,3,2022,SH,point,NA,4034
1 wk ahead,3,2022,SH,quantile,0.025,2794
1 wk ahead,3,2022,SH,quantile,0.25,3517
1 wk ahead,3,2022,SH,quantile,0.5,4034
1 wk ahead,3,2022,SH,quantile,0.75,4573
1 wk ahead,3,2022,SH,quantile,0.975,5404
2 wk ahead,4,2022,SH,point,NA,4970
2 wk ahead,4,2022,SH,quantile,0.025,2642
2 wk ahead,4,2022,SH,quantile,0.25,3857
2 wk ahead,4,2022,SH,quantile,0.5,4970
2 wk ahead,4,2022,SH,quantile,0.75,6012
2 wk ahead,4,2022,SH,quantile,0.975,7399
,,,,,,
1 wk ahead,3,2022,TH,point,NA,1162
1 wk ahead,3,2022,TH,quantile,0.025,722
1 wk ahead,3,2022,TH,quantile,0.25,1029
1 wk ahead,3,2022,TH,quantile,0.5,1162
1 wk ahead,3,2022,TH,quantile,0.75,1321
1 wk ahead,3,2022,TH,quantile,0.975,1858
2 wk ahead,4,2022,TH,point,NA,1555
2 wk ahead,4,2022,TH,quantile,0.025,528
2 wk ahead,4,2022,TH,quantile,0.25,1006
2 wk ahead,4,2022,TH,quantile,0.5,1555
2 wk ahead,4,2022,TH,quantile,0.75,2157
2 wk ahead,4,2022,TH,quantile,0.975,2762
