target,target_week,target_year,location,type,quantile,value
2 wk ahead,5,2022,HE,quantile,0.75,1475
2 wk ahead,5,2022,HE,quantile,0.975,1646
,,,,,,
1 wk ahead,4,2022,MV,point,NA,77
1 wk ahead,4,2022,MV,quantile,0.025,55
1 wk ahead,4,2022,MV,quantile,0.25,69
1 wk ahead,4,2022,MV,quantile,0.5,77
1 wk ahead,4,2022,MV,quantile,0.75,86
1 wk ahead,4,2022,MV,quantile,0.975,97
2 wk ahead,5,2022,MV,point,NA,91
2 wk ahead,5,2022,MV,quantile,0.025,47
2 wk ahead,5,2022,MV,quantile,0.25,63
2 wk ahead,5,2022,MV,quantile,0.5,91
2 wk ahead,5,2022,MV,quantile,0.75,112
2 wk ahead,5,2022,MV,quantile,0.975,131
,,,,,,
1 wk ahead,4,2022,NI,point,NA,553
1 wk ahead,4,2022,NI,quantile,0.025,480
1 wk ahead,4,2022,NI,quantile,0.25,516
1 wk ahead,4,2022,NI,quantile,0.5,553
1 wk ahead,4,2022,NI,quantile,0.75,579
1 wk ahead,4,2022,NI,quantile,0.975,628
2 wk ahead,5,2022,NI,point,NA,683
2 wk ahead,5,2022,NI,quantile,0.025,566
2 wk ahead,5,2022,NI,quantile,0.25,615
2 wk ahead,5,2022,NI,quantile,0.5,683
2 wk ahead,5,2022,NI,quantile,0.75,768
2 wk ahead,5,2022,NI,quantile,0.975,841
,,,,,,
1 wk ahead,4,2022,NW,point,NA,4310
1 wk ahead,4,2022,NW,quantile,0.025,3829
1 wk ahead,4,2022,NW,quantile,0.25,4142
1 wk ahead,4,2022,NW,quantile,0.5,4310
1 wk ahead,4,2022,NW,quantile,0.75,4428
1 wk ahead,4,2022,NW,quantile,0.975,4598
2 wk ahead,5,2022,NW,point,NA,3880
2 wk ahead,5,2022,NW,quantile,0.025,3317
2 wk ahead,5,2022,NW,quantile,0.25,3584
2 wk ahead,5,2022,NW,quantile,0.5,3880
2 wk ahead,5,2022,NW,quantile,0.75,4390
2 wk ahead,5,2022,NW,quantile,0.975,5374
,,,,,,
1 wk ahead,4,2022,RP,point,NA,705
1 wk ahead,4,2022,RP,quantile,0.025,613
1 wk ahead,4,2022,RP,quantile,0.25,667
1 wk ahead,4,2022,RP,quantile,0.5,705
1 wk ahead,4,2022,RP,quantile,0.75,739
1 wk ahead,4,2022,RP,quantile,0.975,803
2 wk ahead,5,2022,RP,point,NA,643
2 wk ahead,5,2022,RP,quantile,0.025,517
2 wk ahead,5,2022,RP,quantile,0.25,569
2 wk ahead,5,2022,RP,quantile,0.5,643
2 wk ahead,5,2022,RP,quantile,0.75,736
2 wk ahead,5,2022,RP,quantile,0.975,850
,,,,,,
1 wk ahead,4,2022,SL,point,NA,170
1 wk ahead,4,2022,SL,quantile,0.025,135
1 wk ahead,4,2022,SL,quantile,0.25,158
1 wk ahead,4,2022,SL,quantile,0.5,170
1 wk ahead,4,2022,SL,quantile,0.75,182
1 wk ahead,4,2022,SL,quantile,0.975,191
2 wk ahead,5,2022,SL,point,NA,184
2 wk ahead,5,2022,SL,quantile,0.025,142
2 wk ahead,5,2022,SL,quantile,0.25,160
2 wk ahead,5,2022,SL,quantile,0.5,184
2 wk ahead,5,2022,SL,quantile,0.75,209
2 wk ahead,5,2022,SL,quantile,0.975,233
,,,,,,
1 wk ahead,4,2022,SN,point,NA,402
1 wk ahead,4,2022,SN,quantile,0.025,298
1 wk ahead,4,2022,SN,quantile,0.25,343
1 wk ahead,4,2022,SN,quantile,0.5,402
1 wk ahead,4,2022,SN,quantile,0.75,525
1 wk ahead,4,2022,SN,quantile,0.975,885
2 wk ahead,5,2022,SN,point,NA,689
2 wk ahead,5,2022,SN,quantile,0.025,313
2 wk ahead,5,2022,SN,quantile,0.25,561
2 wk ahead,5,2022,SN,quantile,0.5,689
2 wk ahead,5,2022,SN,quantile,0.75,1000
2 wk ahead,5,2022,SN,quantile,0.975,1407
,,,,,,
1 wk ahead,4,2022,ST,point,NA,218
1 wk ahead,4,2022,ST,quantile,0.025,149
1 wk ahead,4,2022,ST,quantile,0.25,194
1 wk ahead,4,2022,ST,quantile,0.5,218
1 wk ahead,4,2022,ST,quantile,0.75,258
1 wk ahead,4,2022,ST,quantile,0.975,298
2 wk ahead,5,2022,ST,point,NA,283
2 wk ahead,5,2022,ST,quantile,0.025,154
2 wk ahead,5,2022,ST,quantile,0.25,219
2 wk ahead,5,2022,ST,quantile,0.5,283
2 wk ahead,5,2022,ST,quantile,0.75,372
2 wk ahead,5,2022,ST,quantile,0.975,429
,,,,,,
1 wk ahead,4,2022,SH,point,NA,275
1 wk ahead,4,2022,SH,quantile,0.025,231
1 wk ahead,4,2022,SH,quantile,0.25,247
1 wk ahead,4,2022,SH,quantile,0.5,275
1 wk ahead,4,2022,SH,quantile,0.75,302
1 wk ahead,4,2022,SH,quantile,0.975,318
2 wk ahead,5,2022,SH,point,NA,289
2 wk ahead,5,2022,SH,quantile,0.025,167
2 wk ahead,5,2022,SH,quantile,0.25,237
2 wk ahead,5,2022,SH,quantile,0.5,289
2 wk ahead,5,2022,SH,quantile,0.75,341
2 wk ahead,5,2022,SH,quantile,0.975,432
,,,,,,
1 wk ahead,4,2022,TH,point,NA,131
1 wk ahead,4,2022,TH,quantile,0.025,76
1 wk ahead,4,2022,TH,quantile,0.25,107
1 wk ahead,4,2022,TH,quantile,0.5,131
1 wk ahead,4,2022,TH,quantile,0.75,160
1 wk ahead,4,2022,TH,quantile,0.975,203
2 wk ahead,5,2022,TH,point,NA,185
2 wk ahead,5,2022,TH,quantile,0.025,78
2 wk ahead,5,2022,TH,quantile,0.25,125
2 wk ahead,5,2022,TH,quantile,0.5,185
2 wk ahead,5,2022,TH,quantile,0.75,254
2 wk ahead,5,2022,TH,quantile,0.975,340
