target,target_week,target_year,location,type,quantile,value
2 wk ahead,51,2021,HB,quantile,0.025,0
2 wk ahead,51,2021,HB,quantile,0.25,0
2 wk ahead,51,2021,HB,quantile,0.5,9
2 wk ahead,51,2021,HB,quantile,0.75,16
2 wk ahead,51,2021,HB,quantile,0.975,23
,,,,,,
1 wk ahead,50,2021,HH,point,NA,55
1 wk ahead,50,2021,HH,quantile,0.025,37
1 wk ahead,50,2021,HH,quantile,0.25,48
1 wk ahead,50,2021,HH,quantile,0.5,55
1 wk ahead,50,2021,HH,quantile,0.75,60
1 wk ahead,50,2021,HH,quantile,0.975,68
2 wk ahead,51,2021,HH,point,NA,49
2 wk ahead,51,2021,HH,quantile,0.025,21
2 wk ahead,51,2021,HH,quantile,0.25,36
2 wk ahead,51,2021,HH,quantile,0.5,49
2 wk ahead,51,2021,HH,quantile,0.75,61
2 wk ahead,51,2021,HH,quantile,0.975,70
,,,,,,
1 wk ahead,50,2021,HE,point,NA,185
1 wk ahead,50,2021,HE,quantile,0.025,98
1 wk ahead,50,2021,HE,quantile,0.25,154
1 wk ahead,50,2021,HE,quantile,0.5,185
1 wk ahead,50,2021,HE,quantile,0.75,205
1 wk ahead,50,2021,HE,quantile,0.975,251
2 wk ahead,51,2021,HE,point,NA,155
2 wk ahead,51,2021,HE,quantile,0.025,44
2 wk ahead,51,2021,HE,quantile,0.25,93
2 wk ahead,51,2021,HE,quantile,0.5,155
2 wk ahead,51,2021,HE,quantile,0.75,248
2 wk ahead,51,2021,HE,quantile,0.975,322
,,,,,,
1 wk ahead,50,2021,MV,point,NA,37
1 wk ahead,50,2021,MV,quantile,0.025,22
1 wk ahead,50,2021,MV,quantile,0.25,30
1 wk ahead,50,2021,MV,quantile,0.5,37
1 wk ahead,50,2021,MV,quantile,0.75,42
1 wk ahead,50,2021,MV,quantile,0.975,49
2 wk ahead,51,2021,MV,point,NA,30
2 wk ahead,51,2021,MV,quantile,0.025,7
2 wk ahead,51,2021,MV,quantile,0.25,15
2 wk ahead,51,2021,MV,quantile,0.5,30
2 wk ahead,51,2021,MV,quantile,0.75,41
2 wk ahead,51,2021,MV,quantile,0.975,51
,,,,,,
1 wk ahead,50,2021,NI,point,NA,263
1 wk ahead,50,2021,NI,quantile,0.025,226
1 wk ahead,50,2021,NI,quantile,0.25,247
1 wk ahead,50,2021,NI,quantile,0.5,263
1 wk ahead,50,2021,NI,quantile,0.75,273
1 wk ahead,50,2021,NI,quantile,0.975,291
2 wk ahead,51,2021,NI,point,NA,236
2 wk ahead,51,2021,NI,quantile,0.025,144
2 wk ahead,51,2021,NI,quantile,0.25,180
2 wk ahead,51,2021,NI,quantile,0.5,236
2 wk ahead,51,2021,NI,quantile,0.75,272
2 wk ahead,51,2021,NI,quantile,0.975,317
,,,,,,
1 wk ahead,50,2021,NW,point,NA,960
1 wk ahead,50,2021,NW,quantile,0.025,725
1 wk ahead,50,2021,NW,quantile,0.25,904
1 wk ahead,50,2021,NW,quantile,0.5,960
1 wk ahead,50,2021,NW,quantile,0.75,1008
1 wk ahead,50,2021,NW,quantile,0.975,1100
2 wk ahead,51,2021,NW,point,NA,899
2 wk ahead,51,2021,NW,quantile,0.025,504
2 wk ahead,51,2021,NW,quantile,0.25,705
2 wk ahead,51,2021,NW,quantile,0.5,899
2 wk ahead,51,2021,NW,quantile,0.75,1011
2 wk ahead,51,2021,NW,quantile,0.975,1192
,,,,,,
1 wk ahead,50,2021,RP,point,NA,374
1 wk ahead,50,2021,RP,quantile,0.025,321
1 wk ahead,50,2021,RP,quantile,0.25,358
1 wk ahead,50,2021,RP,quantile,0.5,374
1 wk ahead,50,2021,RP,quantile,0.75,388
1 wk ahead,50,2021,RP,quantile,0.975,438
2 wk ahead,51,2021,RP,point,NA,316
2 wk ahead,51,2021,RP,quantile,0.025,207
2 wk ahead,51,2021,RP,quantile,0.25,264
2 wk ahead,51,2021,RP,quantile,0.5,316
2 wk ahead,51,2021,RP,quantile,0.75,369
2 wk ahead,51,2021,RP,quantile,0.975,436
,,,,,,
1 wk ahead,50,2021,SL,point,NA,58
1 wk ahead,50,2021,SL,quantile,0.025,39
1 wk ahead,50,2021,SL,quantile,0.25,52
1 wk ahead,50,2021,SL,quantile,0.5,58
1 wk ahead,50,2021,SL,quantile,0.75,63
1 wk ahead,50,2021,SL,quantile,0.975,68
2 wk ahead,51,2021,SL,point,NA,50
2 wk ahead,51,2021,SL,quantile,0.025,27
2 wk ahead,51,2021,SL,quantile,0.25,35
2 wk ahead,51,2021,SL,quantile,0.5,50
2 wk ahead,51,2021,SL,quantile,0.75,63
2 wk ahead,51,2021,SL,quantile,0.975,71
,,,,,,
1 wk ahead,50,2021,SN,point,NA,637
1 wk ahead,50,2021,SN,quantile,0.025,528
1 wk ahead,50,2021,SN,quantile,0.25,588
1 wk ahead,50,2021,SN,quantile,0.5,637
1 wk ahead,50,2021,SN,quantile,0.75,680
1 wk ahead,50,2021,SN,quantile,0.975,912
2 wk ahead,51,2021,SN,point,NA,519
2 wk ahead,51,2021,SN,quantile,0.025,87
2 wk ahead,51,2021,SN,quantile,0.25,418
2 wk ahead,51,2021,SN,quantile,0.5,519
2 wk ahead,51,2021,SN,quantile,0.75,618
2 wk ahead,51,2021,SN,quantile,0.975,1045
,,,,,,
1 wk ahead,50,2021,ST,point,NA,405
1 wk ahead,50,2021,ST,quantile,0.025,327
1 wk ahead,50,2021,ST,quantile,0.25,392
1 wk ahead,50,2021,ST,quantile,0.5,405
1 wk ahead,50,2021,ST,quantile,0.75,420
1 wk ahead,50,2021,ST,quantile,0.975,472
2 wk ahead,51,2021,ST,point,NA,356
2 wk ahead,51,2021,ST,quantile,0.025,246
2 wk ahead,51,2021,ST,quantile,0.25,299
2 wk ahead,51,2021,ST,quantile,0.5,356
2 wk ahead,51,2021,ST,quantile,0.75,413
2 wk ahead,51,2021,ST,quantile,0.975,526
,,,,,,
1 wk ahead,50,2021,SH,point,NA,60
1 wk ahead,50,2021,SH,quantile,0.025,40
1 wk ahead,50,2021,SH,quantile,0.25,52
1 wk ahead,50,2021,SH,quantile,0.5,60
1 wk ahead,50,2021,SH,quantile,0.75,66
1 wk ahead,50,2021,SH,quantile,0.975,76
2 wk ahead,51,2021,SH,point,NA,59
2 wk ahead,51,2021,SH,quantile,0.025,28
2 wk ahead,51,2021,SH,quantile,0.25,44
2 wk ahead,51,2021,SH,quantile,0.5,59
2 wk ahead,51,2021,SH,quantile,0.75,70
2 wk ahead,51,2021,SH,quantile,0.975,89
,,,,,,
1 wk ahead,50,2021,TH,point,NA,229
1 wk ahead,50,2021,TH,quantile,0.025,196
1 wk ahead,50,2021,TH,quantile,0.25,216
1 wk ahead,50,2021,TH,quantile,0.5,229
1 wk ahead,50,2021,TH,quantile,0.75,249
1 wk ahead,50,2021,TH,quantile,0.975,301
2 wk ahead,51,2021,TH,point,NA,182
2 wk ahead,51,2021,TH,quantile,0.025,71
2 wk ahead,51,2021,TH,quantile,0.25,136
2 wk ahead,51,2021,TH,quantile,0.5,182
2 wk ahead,51,2021,TH,quantile,0.75,233
2 wk ahead,51,2021,TH,quantile,0.975,338
