target,target_week,target_year,location,type,quantile,value
1 wk ahead,10,2022,HE,quantile,0.75,6584
1 wk ahead,10,2022,HE,quantile,0.975,9135
2 wk ahead,11,2022,HE,point,NA,9747
2 wk ahead,11,2022,HE,quantile,0.025,5013
2 wk ahead,11,2022,HE,quantile,0.25,8649
2 wk ahead,11,2022,HE,quantile,0.5,9747
2 wk ahead,11,2022,HE,quantile,0.75,10883
2 wk ahead,11,2022,HE,quantile,0.975,18622
,,,,,,
1 wk ahead,10,2022,MV,point,NA,2769
1 wk ahead,10,2022,MV,quantile,0.025,2181
1 wk ahead,10,2022,MV,quantile,0.25,2650
1 wk ahead,10,2022,MV,quantile,0.5,2769
1 wk ahead,10,2022,MV,quantile,0.75,2910
1 wk ahead,10,2022,MV,quantile,0.975,3517
2 wk ahead,11,2022,MV,point,NA,3315
2 wk ahead,11,2022,MV,quantile,0.025,2140
2 wk ahead,11,2022,MV,quantile,0.25,2978
2 wk ahead,11,2022,MV,quantile,0.5,3315
2 wk ahead,11,2022,MV,quantile,0.75,3659
2 wk ahead,11,2022,MV,quantile,0.975,5177
,,,,,,
1 wk ahead,10,2022,NI,point,NA,11303
1 wk ahead,10,2022,NI,quantile,0.025,10292
1 wk ahead,10,2022,NI,quantile,0.25,10809
1 wk ahead,10,2022,NI,quantile,0.5,11303
1 wk ahead,10,2022,NI,quantile,0.75,11988
1 wk ahead,10,2022,NI,quantile,0.975,13592
2 wk ahead,11,2022,NI,point,NA,14203
2 wk ahead,11,2022,NI,quantile,0.025,11019
2 wk ahead,11,2022,NI,quantile,0.25,13005
2 wk ahead,11,2022,NI,quantile,0.5,14203
2 wk ahead,11,2022,NI,quantile,0.75,15705
2 wk ahead,11,2022,NI,quantile,0.975,19559
,,,,,,
1 wk ahead,10,2022,NW,point,NA,40532
1 wk ahead,10,2022,NW,quantile,0.025,37275
1 wk ahead,10,2022,NW,quantile,0.25,39349
1 wk ahead,10,2022,NW,quantile,0.5,40532
1 wk ahead,10,2022,NW,quantile,0.75,42468
1 wk ahead,10,2022,NW,quantile,0.975,49503
2 wk ahead,11,2022,NW,point,NA,54576
2 wk ahead,11,2022,NW,quantile,0.025,34460
2 wk ahead,11,2022,NW,quantile,0.25,48879
2 wk ahead,11,2022,NW,quantile,0.5,54576
2 wk ahead,11,2022,NW,quantile,0.75,62859
2 wk ahead,11,2022,NW,quantile,0.975,88099
,,,,,,
1 wk ahead,10,2022,RP,point,NA,14730
1 wk ahead,10,2022,RP,quantile,0.025,12617
1 wk ahead,10,2022,RP,quantile,0.25,14162
1 wk ahead,10,2022,RP,quantile,0.5,14730
1 wk ahead,10,2022,RP,quantile,0.75,15548
1 wk ahead,10,2022,RP,quantile,0.975,17796
2 wk ahead,11,2022,RP,point,NA,20567
2 wk ahead,11,2022,RP,quantile,0.025,15155
2 wk ahead,11,2022,RP,quantile,0.25,19300
2 wk ahead,11,2022,RP,quantile,0.5,20567
2 wk ahead,11,2022,RP,quantile,0.75,22494
2 wk ahead,11,2022,RP,quantile,0.975,26352
,,,,,,
1 wk ahead,10,2022,SL,point,NA,1795
1 wk ahead,10,2022,SL,quantile,0.025,1263
1 wk ahead,10,2022,SL,quantile,0.25,1576
1 wk ahead,10,2022,SL,quantile,0.5,1795
1 wk ahead,10,2022,SL,quantile,0.75,2162
1 wk ahead,10,2022,SL,quantile,0.975,2677
2 wk ahead,11,2022,SL,point,NA,2687
2 wk ahead,11,2022,SL,quantile,0.025,1335
2 wk ahead,11,2022,SL,quantile,0.25,2002
2 wk ahead,11,2022,SL,quantile,0.5,2687
2 wk ahead,11,2022,SL,quantile,0.75,3388
2 wk ahead,11,2022,SL,quantile,0.975,4429
,,,,,,
1 wk ahead,10,2022,SN,point,NA,10260
1 wk ahead,10,2022,SN,quantile,0.025,7254
1 wk ahead,10,2022,SN,quantile,0.25,9230
1 wk ahead,10,2022,SN,quantile,0.5,10260
1 wk ahead,10,2022,SN,quantile,0.75,11855
1 wk ahead,10,2022,SN,quantile,0.975,14715
2 wk ahead,11,2022,SN,point,NA,14394
2 wk ahead,11,2022,SN,quantile,0.025,7836
2 wk ahead,11,2022,SN,quantile,0.25,11853
2 wk ahead,11,2022,SN,quantile,0.5,14394
2 wk ahead,11,2022,SN,quantile,0.75,18100
2 wk ahead,11,2022,SN,quantile,0.975,22401
,,,,,,
1 wk ahead,10,2022,ST,point,NA,7046
1 wk ahead,10,2022,ST,quantile,0.025,5738
1 wk ahead,10,2022,ST,quantile,0.25,6525
1 wk ahead,10,2022,ST,quantile,0.5,7046
1 wk ahead,10,2022,ST,quantile,0.75,7731
1 wk ahead,10,2022,ST,quantile,0.975,9081
2 wk ahead,11,2022,ST,point,NA,7789
2 wk ahead,11,2022,ST,quantile,0.025,4017
2 wk ahead,11,2022,ST,quantile,0.25,6734
2 wk ahead,11,2022,ST,quantile,0.5,7789
2 wk ahead,11,2022,ST,quantile,0.75,9098
2 wk ahead,11,2022,ST,quantile,0.975,12645
,,,,,,
1 wk ahead,10,2022,SH,point,NA,3722
1 wk ahead,10,2022,SH,quantile,0.025,2960
1 wk ahead,10,2022,SH,quantile,0.25,3577
1 wk ahead,10,2022,SH,quantile,0.5,3722
1 wk ahead,10,2022,SH,quantile,0.75,3841
1 wk ahead,10,2022,SH,quantile,0.975,4379
2 wk ahead,11,2022,SH,point,NA,4503
2 wk ahead,11,2022,SH,quantile,0.025,2710
2 wk ahead,11,2022,SH,quantile,0.25,3712
2 wk ahead,11,2022,SH,quantile,0.5,4503
2 wk ahead,11,2022,SH,quantile,0.75,5262
2 wk ahead,11,2022,SH,quantile,0.975,6434
,,,,,,
1 wk ahead,10,2022,TH,point,NA,5241
1 wk ahead,10,2022,TH,quantile,0.025,4247
1 wk ahead,10,2022,TH,quantile,0.25,4908
1 wk ahead,10,2022,TH,quantile,0.5,5241
1 wk ahead,10,2022,TH,quantile,0.75,5654
1 wk ahead,10,2022,TH,quantile,0.975,6184
2 wk ahead,11,2022,TH,point,NA,5096
2 wk ahead,11,2022,TH,quantile,0.025,3436
2 wk ahead,11,2022,TH,quantile,0.25,4242
2 wk ahead,11,2022,TH,quantile,0.5,5096
2 wk ahead,11,2022,TH,quantile,0.75,6061
2 wk ahead,11,2022,TH,quantile,0.975,7106
