target,target_week,target_year,location,type,quantile,value
2 wk ahead,46,2021,HH,quantile,0.5,51
2 wk ahead,46,2021,HH,quantile,0.75,59
2 wk ahead,46,2021,HH,quantile,0.975,70

1 wk ahead,45,2021,HE,point,NA,9
1 wk ahead,45,2021,HE,quantile,0.025,0
1 wk ahead,45,2021,HE,quantile,0.25,1
1 wk ahead,45,2021,HE,quantile,0.5,9
1 wk ahead,45,2021,HE,quantile,0.75,12
1 wk ahead,45,2021,HE,quantile,0.975,24
2 wk ahead,46,2021,HE,point,NA,10
2 wk ahead,46,2021,HE,quantile,0.025,0
2 wk ahead,46,2021,HE,quantile,0.25,0
2 wk ahead,46,2021,HE,quantile,0.5,10
2 wk ahead,46,2021,HE,quantile,0.75,19
2 wk ahead,46,2021,HE,quantile,0.975,29

1 wk ahead,45,2021,MV,point,NA,23
1 wk ahead,45,2021,MV,quantile,0.025,14
1 wk ahead,45,2021,MV,quantile,0.25,19
1 wk ahead,45,2021,MV,quantile,0.5,23
1 wk ahead,45,2021,MV,quantile,0.75,26
1 wk ahead,45,2021,MV,quantile,0.975,32
2 wk ahead,46,2021,MV,point,NA,32
2 wk ahead,46,2021,MV,quantile,0.025,13
2 wk ahead,46,2021,MV,quantile,0.25,19
2 wk ahead,46,2021,MV,quantile,0.5,32
2 wk ahead,46,2021,MV,quantile,0.75,43
2 wk ahead,46,2021,MV,quantile,0.975,51

1 wk ahead,45,2021,NI,point,NA,98
1 wk ahead,45,2021,NI,quantile,0.025,69
1 wk ahead,45,2021,NI,quantile,0.25,84
1 wk ahead,45,2021,NI,quantile,0.5,98
1 wk ahead,45,2021,NI,quantile,0.75,112
1 wk ahead,45,2021,NI,quantile,0.975,127
2 wk ahead,46,2021,NI,point,NA,148
2 wk ahead,46,2021,NI,quantile,0.025,103
2 wk ahead,46,2021,NI,quantile,0.25,120
2 wk ahead,46,2021,NI,quantile,0.5,148
2 wk ahead,46,2021,NI,quantile,0.75,170
2 wk ahead,46,2021,NI,quantile,0.975,187

1 wk ahead,45,2021,NW,point,NA,531
1 wk ahead,45,2021,NW,quantile,0.025,431
1 wk ahead,45,2021,NW,quantile,0.25,493
1 wk ahead,45,2021,NW,quantile,0.5,531
1 wk ahead,45,2021,NW,quantile,0.75,553
1 wk ahead,45,2021,NW,quantile,0.975,620
2 wk ahead,46,2021,NW,point,NA,525
2 wk ahead,46,2021,NW,quantile,0.025,353
2 wk ahead,46,2021,NW,quantile,0.25,432
2 wk ahead,46,2021,NW,quantile,0.5,525
2 wk ahead,46,2021,NW,quantile,0.75,593
2 wk ahead,46,2021,NW,quantile,0.975,658

1 wk ahead,45,2021,RP,point,NA,181
1 wk ahead,45,2021,RP,quantile,0.025,156
1 wk ahead,45,2021,RP,quantile,0.25,168
1 wk ahead,45,2021,RP,quantile,0.5,181
1 wk ahead,45,2021,RP,quantile,0.75,194
1 wk ahead,45,2021,RP,quantile,0.975,213
2 wk ahead,46,2021,RP,point,NA,226
2 wk ahead,46,2021,RP,quantile,0.025,178
2 wk ahead,46,2021,RP,quantile,0.25,198
2 wk ahead,46,2021,RP,quantile,0.5,226
2 wk ahead,46,2021,RP,quantile,0.75,251
2 wk ahead,46,2021,RP,quantile,0.975,275

1 wk ahead,45,2021,SL,point,NA,19
1 wk ahead,45,2021,SL,quantile,0.025,10
1 wk ahead,45,2021,SL,quantile,0.25,14
1 wk ahead,45,2021,SL,quantile,0.5,19
1 wk ahead,45,2021,SL,quantile,0.75,23
1 wk ahead,45,2021,SL,quantile,0.975,27
2 wk ahead,46,2021,SL,point,NA,25
2 wk ahead,46,2021,SL,quantile,0.025,10
2 wk ahead,46,2021,SL,quantile,0.25,16
2 wk ahead,46,2021,SL,quantile,0.5,25
2 wk ahead,46,2021,SL,quantile,0.75,32
2 wk ahead,46,2021,SL,quantile,0.975,38

1 wk ahead,45,2021,SN,point,NA,379
1 wk ahead,45,2021,SN,quantile,0.025,356
1 wk ahead,45,2021,SN,quantile,0.25,371
1 wk ahead,45,2021,SN,quantile,0.5,379
1 wk ahead,45,2021,SN,quantile,0.75,391
1 wk ahead,45,2021,SN,quantile,0.975,417
2 wk ahead,46,2021,SN,point,NA,460
2 wk ahead,46,2021,SN,quantile,0.025,412
2 wk ahead,46,2021,SN,quantile,0.25,431
2 wk ahead,46,2021,SN,quantile,0.5,460
2 wk ahead,46,2021,SN,quantile,0.75,481
2 wk ahead,46,2021,SN,quantile,0.975,509

1 wk ahead,45,2021,ST,point,NA,178
1 wk ahead,45,2021,ST,quantile,0.025,155
1 wk ahead,45,2021,ST,quantile,0.25,171
1 wk ahead,45,2021,ST,quantile,0.5,178
1 wk ahead,45,2021,ST,quantile,0.75,184
1 wk ahead,45,2021,ST,quantile,0.975,197
2 wk ahead,46,2021,ST,point,NA,262
2 wk ahead,46,2021,ST,quantile,0.025,212
2 wk ahead,46,2021,ST,quantile,0.25,249
2 wk ahead,46,2021,ST,quantile,0.5,262
2 wk ahead,46,2021,ST,quantile,0.75,273
2 wk ahead,46,2021,ST,quantile,0.975,301

1 wk ahead,45,2021,SH,point,NA,23
1 wk ahead,45,2021,SH,quantile,0.025,13
1 wk ahead,45,2021,SH,quantile,0.25,19
1 wk ahead,45,2021,SH,quantile,0.5,23
1 wk ahead,45,2021,SH,quantile,0.75,26
1 wk ahead,45,2021,SH,quantile,0.975,32
2 wk ahead,46,2021,SH,point,NA,27
2 wk ahead,46,2021,SH,quantile,0.025,9
2 wk ahead,46,2021,SH,quantile,0.25,18
2 wk ahead,46,2021,SH,quantile,0.5,27
2 wk ahead,46,2021,SH,quantile,0.75,34
2 wk ahead,46,2021,SH,quantile,0.975,46

1 wk ahead,45,2021,TH,point,NA,58
1 wk ahead,45,2021,TH,quantile,0.025,35
1 wk ahead,45,2021,TH,quantile,0.25,50
1 wk ahead,45,2021,TH,quantile,0.5,58
1 wk ahead,45,2021,TH,quantile,0.75,65
1 wk ahead,45,2021,TH,quantile,0.975,85
2 wk ahead,46,2021,TH,point,NA,60
2 wk ahead,46,2021,TH,quantile,0.025,29
2 wk ahead,46,2021,TH,quantile,0.25,43
2 wk ahead,46,2021,TH,quantile,0.5,60
2 wk ahead,46,2021,TH,quantile,0.75,72
2 wk ahead,46,2021,TH,quantile,0.975,111
