"data_date";"key";"date";"schools_closed";"schools_closed_perc";"schools_limited";"schools_limited_perc";"schools_limited_distance";"schools_limited_distance_perc";"schools_total";"students_infected";"students_infected_perc";"students_quarantine";"students_quarantine_perc";"students_total";"teacher_infected";"teacher_infected_perc";"teacher_quarantine";"teacher_quarantine_perc";"teacher_total";"students_perc";"teacher_perc"
"2021-05-06";"bl_nw";"2021-05-07";"55";"1,32116262310834e+00";"4108";"9,86788373768917e+01";NA;NA;"4163";"3901";"2,06401242746062e-01";"12987";"6,87139948613974e-01";"1890008";"249";"1,69662446682384e-01";"816";"5,56002234910944e-01";"146762";"0,206401242746062474";"0,16966244668238373"
"2021-05-06";"bl_rp";"2021-05-08";"180";"1,13207547169811e+01";"1410";"8,86792452830189e+01";"40";"2,51572327044025e+00";"1590";"1575";"3,02470463519181e-01";"3016";"5,79206932046890e-01";"520712";"88";"1,74547762615043e-01";"195";"3,86781973976515e-01";"50416";"0,302470463519181387";"0,17454776261504285"
"2021-05-06";"bl_sl";"2021-05-08";"97";"3,21192052980132e+01";"302";"1,00000000000000e+02";"0";"0,00000000000000e+00";"302";"241";"2,05733212682044e-01";"524";"4,47320346246436e-01";"117142";"13";"1,33910177173465e-01";"39";"4,01730531520396e-01";"9708";"0,205733212682044031";"0,13391017717346518"
"2021-05-06";"bl_sn";"2021-05-08";NA;NA;NA;NA;NA;NA;"1374";"760";"1,84038531856828e-01";"2831";"6,85543531166683e-01";"412957";"121";"3,92665909459679e-01";"238";"7,72351127697550e-01";"30815";"0,184038531856827725";"0,39266590945967866"
"2021-05-06";"bl_st";"2021-05-08";"41";"5,91630591630592e+00";"643";"9,27849927849928e+01";"64";"9,23520923520923e+00";"693";"403";"2,09865227987585e-01";"2580";"1,34355406503218e+00";"192028";"55";"3,66642223851743e-01";"224";"1,49323378441437e+00";"15001";"0,209865227987585168";"0,36664222385174322"
"2021-05-06";"bl_sh";"2021-05-08";"43";"4,79375696767001e+00";"294";"3,27759197324415e+01";NA;NA;"897";"35";"9,18249553993074e-03";"1778";"4,66470773428481e-01";"381160";"3";"9,77548958910359e-03";"139";"4,52931017628466e-01";"30689";"0,009182495539930738";"0,00977548958910359"
"2021-05-06";"bl_th";"2021-05-08";"865";"8,13734713076199e+01";"198";"1,86265286923801e+01";"27";"2,53998118532455e+00";"1063";"238";"9,65478073911809e-02";"1876";"7,61023893554014e-01";"246510";"54";"2,56264236902050e-01";"334";"1,58504176157935e+00";"21072";"0,096547807391180879";"0,25626423690205014"
"2021-05-06";"bereinigter_anteil";NA;NA;"7,81359495444990e+00";NA;"8,84942186405046e+01";NA;"4,64380825565912e+00";NA;NA;"1,44420328220279e-01";NA;"5,22467195936435e-01";NA;NA;"1,47983221048809e-01";NA;"4,93065203033547e-01";NA;NA;NA
"2021-05-06";"bereinigte_bezugsgrosse";NA;NA;"2,28320000000000e+04";NA;"2,28320000000000e+04";NA;"1,20160000000000e+04";NA;NA;"9,86703200000000e+06";NA;"8,76629200000000e+06";NA;NA;"8,86587000000000e+05";NA;"7,90362000000000e+05";NA;NA;NA
"2021-04-29";"bl_bw";"2021-04-30";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"71";"1,59837910850968e+00";"4442";"1439";"9,74872145416509e-02";"3648";"2,47139234640683e-01";"1476091";"145";"1,06015851197614e-01";"372";"2,71985494106981e-01";"136772";"0,097487214541650893";"0,10601585119761353"
"2021-04-29";"bl_by";"2021-05-01";"585";"9,42484291928468e+00";"5283";"8,51135814403093e+01";NA;NA;"6207";"3012";"1,95784777148562e-01";"10661";"6,92981908758574e-01";"1538424";"367";"2,16842839164062e-01";"937";"5,53628720154567e-01";"169247";"0,195784777148562406";"0,21684283916406202"
"2021-04-29";"bl_be";"2021-05-01";"0";"0,00000000000000e+00";"819";"1,00000000000000e+02";"101";"1,23321123321123e+01";"819";"1117";"2,56463829875166e-01";"3957";"9,08529431348283e-01";"435539";"122";"2,51546391752577e-01";"441";"9,09278350515464e-01";"48500";"0,256463829875166138";"0,25154639175257731"
"2021-04-29";"bl_bb";"2021-05-01";"4";"4,37158469945355e-01";"911";"9,95628415300546e+01";"62";"6,77595628415301e+00";"915";"362";"1,22837616814502e-01";"2318";"7,86567944132638e-01";"294698";"67";"2,73480550226540e-01";"283";"1,15514918976285e+00";"24499";"0,122837616814501630";"0,27348055022653983"
"2021-04-29";"bl_hb";"2021-05-01";"0";"0,00000000000000e+00";"180";"1,00000000000000e+02";"48";"2,66666666666667e+01";"180";"154";"1,82819697041645e-01";"1425";"1,69167576808016e+00";"84236";"3";"2,84117814186950e-02";"116";"1,09858888152287e+00";"10559";"0,182819697041644913";"0,02841178141869495"
"2021-04-29";"bl_hh";"2021-05-01";"0";"0,00000000000000e+00";"470";"1,00000000000000e+02";NA;NA;"470";"248";"9,64170191589948e-02";"879";"3,41736128390147e-01";"257216";"5";"2,26377507130891e-02";"48";"2,17322406845656e-01";"22087";"0,096417019158994782";"0,02263775071308915"
"2021-04-29";"bl_he";"2021-05-01";"0";"0,00000000000000e+00";"1810";"1,00000000000000e+02";"141";"7,79005524861878e+00";"1810";"848";"1,12080507640111e-01";"2084";"2,75443134341970e-01";"756599";"61";"1,00031157245699e-01";"204";"3,34530427510208e-01";"60981";"0,112080507640110544";"0,10003115724569948"
"2021-04-29";"bl_mv";"2021-04-28";"0";"0,00000000000000e+00";"504";"1,00000000000000e+02";"65";"1,28968253968254e+01";"504";"77";"4,70660146699267e-02";"1963";"1,19987775061125e+00";"163600";"7";"5,26315789473684e-02";"164";"1,23308270676692e+00";"13300";"0,047066014669926652";"0,05263157894736842"
"2021-04-29";"bl_ni";"2021-05-02";"19";"5,90245417831625e-01";"3200";"9,94097545821684e+01";NA;NA;"3219";"1041";"9,45727419735814e-02";NA;NA;"1100740";"66";"6,85892439594700e-02";NA;NA;"96225";"0,094572741973581412";"0,06858924395947000"
"2021-04-29";"bl_nw";"2021-04-30";"57";"1,32373432419879e+00";"4249";"9,86762656758012e+01";NA;NA;"4306";"4719";"2,39113471224297e-01";"16385";"8,30233995763957e-01";"1973540";"314";"2,05637344789647e-01";"1046";"6,85021218630481e-01";"152696";"0,239113471224297464";"0,20563734478964740"
"2021-04-29";"bl_rp";"2021-05-01";"413";"2,59748427672956e+01";"1177";"7,40251572327044e+01";"90";"5,66037735849057e+00";"1590";"1763";"3,38574874402741e-01";"4654";"8,93776214106838e-01";"520712";"105";"2,08267216756585e-01";"347";"6,88273563947953e-01";"50416";"0,338574874402740866";"0,20826721675658522"
"2021-04-29";"bl_sl";"2021-05-01";"0";"0,00000000000000e+00";"302";"1,00000000000000e+02";"0";"0,00000000000000e+00";"302";"289";"2,46709122261870e-01";"1033";"8,81835720749176e-01";"117142";"18";"1,85414091470952e-01";"134";"1,38030490317264e+00";"9708";"0,246709122261870195";"0,18541409147095181"
"2021-04-29";"bl_sn";"2021-05-01";NA;NA;NA;NA;NA;NA;"1374";"1136";"2,75089173933364e-01";"6037";"1,46189554844693e+00";"412957";"134";"4,34853155930553e-01";"396";"1,28508843095895e+00";"30815";"0,275089173933363518";"0,43485315593055335"
"2021-04-29";"bl_st";"2021-05-01";"46";"6,78466076696165e+00";"624";"9,20353982300885e+01";"113";"1,66666666666667e+01";"678";"624";"3,22937906906938e-01";"4850";"2,51001418028630e+00";"193226";"78";"5,16556291390728e-01";"360";"2,38410596026490e+00";"15100";"0,322937906906938021";"0,51655629139072856"
"2021-04-29";"bl_sh";"2021-05-01";"162";"1,80602006688963e+01";"359";"4,00222965440357e+01";NA;NA;"897";"35";"9,18249553993074e-03";"1306";"3,42638262147130e-01";"381160";"5";"1,62924826485060e-02";"140";"4,56189514158167e-01";"30689";"0,009182495539930738";"0,01629248264850598"
"2021-04-29";"bl_th";"2021-05-01";"823";"7,74223894637818e+01";"240";"2,25776105362183e+01";"36";"3,38664158043274e+00";"1063";"277";"1,12368666585534e-01";"2311";"9,37487323029492e-01";"246510";"57";"2,70501138952164e-01";"422";"2,00265755504935e+00";"21072";"0,112368666585534058";"0,27050113895216399"
"2021-04-29";"bereinigter_anteil";NA;NA;"9,18554006968641e+00";NA;"8,76655052264808e+01";NA;"6,05782851429048e+00";NA;NA;"1,72229986967954e-01";NA;"7,17504646026447e-01";NA;NA;"1,74085268174211e-01";NA;"6,79271910913677e-01";NA;NA;NA
"2021-04-29";"bereinigte_bezugsgrosse";NA;NA;"2,29600000000000e+04";NA;"2,29600000000000e+04";NA;"1,20010000000000e+04";NA;NA;"9,95239000000000e+06";NA;"8,85165000000000e+06";NA;NA;"8,92666000000000e+05";NA;"7,96441000000000e+05";NA;NA;NA
"2021-04-22";"bl_bw";"2021-04-23";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"44";"9,90544799639802e-01";"4442";"996";"6,74755147209759e-02";"2426";"1,64353010756112e-01";"1476091";"107";"7,82323867458252e-02";"235";"1,71818793320270e-01";"136772";"0,067475514720975877";"0,07823238674582518"
"2021-04-22";"bl_by";"2021-04-24";"571";"9,19484702093398e+00";"5283";"8,50724637681159e+01";NA;NA;"6210";"3074";"1,99785396428430e-01";"10047";"6,52974586179712e-01";"1538651";"402";"2,37543726954713e-01";"872";"5,15268979861965e-01";"169232";"0,199785396428429823";"0,23754372695471304"
"2021-04-22";"bl_be";"2021-04-24";"0";"0,00000000000000e+00";"819";"1,00000000000000e+02";"65";"7,93650793650794e+00";"819";"829";"1,90338867472259e-01";"3070";"7,04873731169884e-01";"435539";"130";"2,68041237113402e-01";"382";"7,87628865979381e-01";"48500";"0,190338867472258505";"0,26804123711340205"
"2021-04-22";"bl_bb";"2021-04-24";"1";"1,09289617486339e-01";"914";"9,98907103825137e+01";"40";"4,37158469945355e+00";"915";"313";"1,06210425588229e-01";"1848";"6,27082640533699e-01";"294698";"74";"3,02053145026328e-01";"227";"9,26568431364545e-01";"24499";"0,106210425588229310";"0,30205314502632763"
"2021-04-22";"bl_hb";"2021-04-24";"0";"0,00000000000000e+00";"118";"6,55555555555556e+01";"38";"2,11111111111111e+01";"180";"126";"1,49579752124982e-01";"1481";"1,75815565791348e+00";"84236";"3";"2,84198560060629e-02";"123";"1,16521409624858e+00";"10556";"0,149579752124982174";"0,02841985600606290"
"2021-04-22";"bl_hh";"2021-04-24";"0";"0,00000000000000e+00";"470";"1,00000000000000e+02";NA;NA;"470";"325";"1,26352948494650e-01";"1145";"4,45151157004230e-01";"257216";"9";"4,07479512835605e-02";"64";"2,89763209127541e-01";"22087";"0,126352948494650424";"0,04074795128356046"
"2021-04-22";"bl_he";"2021-04-24";"0";"0,00000000000000e+00";"1810";"1,00000000000000e+02";"58";"3,20441988950276e+00";"1810";"435";"5,74941283295378e-02";"822";"1,08644076981334e-01";"756599";"36";"5,90347813253308e-02";"123";"2,01702169528214e-01";"60981";"0,057494128329537840";"0,05903478132533084"
"2021-04-22";"bl_mv";"2021-04-21";"0";"0,00000000000000e+00";"504";"1,00000000000000e+02";"113";"2,24206349206349e+01";"504";"192";"1,17359413202934e-01";"1864";"1,13936430317848e+00";"163600";"22";"1,65413533834586e-01";"149";"1,12030075187970e+00";"13300";"0,117359413202933999";"0,16541353383458648"
"2021-04-22";"bl_ni";"2021-04-25";"19";"5,94865372573575e-01";"3174";"9,93738259236068e+01";NA;NA;"3194";"887";"8,05821538237913e-02";NA;NA;"1100740";"50";"5,19615484541439e-02";NA;NA;"96225";"0,080582153823791261";"0,05196154845414394"
"2021-04-22";"bl_nw";"2021-04-23";"30";"7,06048481995764e-01";"4219";"9,92939515180042e+01";NA;NA;"4249";"4015";"2,10058533869911e-01";"12682";"6,63502447456591e-01";"1911372";"322";"2,16776625824694e-01";"983";"6,61774606166689e-01";"148540";"0,210058533869911246";"0,21677662582469368"
"2021-04-22";"bl_rp";"2021-04-24";"197";"1,23899371069182e+01";"1393";"8,76100628930818e+01";"141";"8,86792452830189e+00";"1590";"1717";"3,29740816420593e-01";"5426";"1,04203475241592e+00";"520712";"103";"1,73438631350296e-01";"491";"8,26780271776651e-01";"59387";"0,329740816420593330";"0,17343863135029552"
"2021-04-22";"bl_sl";"2021-04-24";"0";"0,00000000000000e+00";"302";"1,00000000000000e+02";"0";"0,00000000000000e+00";"302";"281";"2,39879803998566e-01";"1267";"1,08159327995083e+00";"117142";"14";"1,44210960032962e-01";"132";"1,35970333745365e+00";"9708";"0,239879803998565871";"0,14421096003296249"
"2021-04-22";"bl_sn";"2021-04-24";NA;NA;NA;NA;NA;NA;"1374";"1331";"3,22309586712418e-01";"7368";"1,78420513515935e+00";"412957";"139";"4,51079019957813e-01";"387";"1,25588187570988e+00";"30815";"0,322309586712417995";"0,45107901995781274"
"2021-04-22";"bl_st";"2021-04-24";"35";"5,01432664756447e+00";"375";"5,37249283667622e+01";"149";"2,13467048710602e+01";"698";"689";"3,58445314979268e-01";"5934";"3,08710377225977e+00";"192219";"82";"5,48862115127175e-01";"476";"3,18607764390897e+00";"14940";"0,358445314979268459";"0,54886211512717542"
"2021-04-22";"bl_sh";"2021-04-24";"133";"1,48272017837235e+01";"607";"6,76700111482720e+01";NA;NA;"897";"52";"1,36425648021828e-02";"255";"6,69010389337811e-02";"381160";"3";"9,77548958910359e-03";"25";"8,14624132425299e-02";"30689";"0,013642564802182811";"0,00977548958910359"
"2021-04-22";"bl_th";"2021-04-24";"424";"3,98871119473189e+01";"639";"6,01128880526811e+01";"111";"1,04421448730009e+01";"1063";"232";"9,41138290535881e-02";"1526";"6,19041823861101e-01";"246510";"58";"2,75246772968869e-01";"296";"1,40470766894457e+00";"21072";"0,094113829053588088";"0,27524677296886862"
"2021-04-22";"bereinigter_anteil";NA;NA;"6,15693637832409e+00";NA;"9,00703026068731e+01";NA;"6,31395058647367e+00";NA;NA;"1,56672135798966e-01";NA;"6,50391832605088e-01";NA;NA;"1,73185646320139e-01";NA;"6,19789833199763e-01";NA;NA;NA
"2021-04-22";"bereinigte_bezugsgrosse";NA;NA;"2,29010000000000e+04";NA;"2,29010000000000e+04";NA;"1,20210000000000e+04";NA;NA;"9,88944200000000e+06";NA;"8,78870200000000e+06";NA;NA;"8,97303000000000e+05";NA;"8,01078000000000e+05";NA;NA;NA
"2021-04-15";"bl_bw";"2021-04-16";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"4";"9,00495272399820e-02";"4442";"300";"2,03239502171614e-02";"539";"3,65153638901667e-02";"1476091";"45";"3,29014710613283e-02";"71";"5,19112098967625e-02";"136772";"0,020323950217161407";"0,03290147106132834"
"2021-04-15";"bl_by";"2021-04-17";"511";"8,22998872604284e+00";"5140";"8,27830568529554e+01";"0";"0,00000000000000e+00";"6209";"2165";"1,40735935182164e-01";"6188";"4,02251254922507e-01";"1538342";"333";"1,96917909476896e-01";"599";"3,54215699029011e-01";"169106";"0,140735935182163652";"0,19691790947689614"
"2021-04-15";"bl_be";"2021-04-17";"0";"0,00000000000000e+00";"819";"1,00000000000000e+02";"5";"6,10500610500611e-01";"819";"276";"6,33697556361198e-02";"1186";"2,72306268784196e-01";"435539";"76";"1,56701030927835e-01";"142";"2,92783505154639e-01";"48500";"0,063369755636119851";"0,15670103092783505"
"2021-04-15";"bl_bb";"2021-04-17";"0";"0,00000000000000e+00";"915";"1,00000000000000e+02";"11";"1,20218579234973e+00";"915";"217";"7,36347040020631e-02";"982";"3,33222485391825e-01";"294698";"78";"3,18380342054778e-01";"96";"3,91852728682803e-01";"24499";"0,073634704002063123";"0,31838034205477772"
"2021-04-15";"bl_hb";"2021-04-17";"0";"0,00000000000000e+00";"107";"5,94444444444444e+01";"11";"6,11111111111111e+00";"180";"54";"6,41056080535638e-02";"508";"6,03067572059452e-01";"84236";"4";"3,79290726341741e-02";"80";"7,58581452683482e-01";"10546";"0,064105608053563787";"0,03792907263417410"
"2021-04-15";"bl_hh";"2021-04-17";"0";"0,00000000000000e+00";"470";"1,00000000000000e+02";"0";"0,00000000000000e+00";"470";"323";"1,25575391888529e-01";"779";"3,02858298084101e-01";"257216";"17";"7,69683524245031e-02";"57";"2,58070358129216e-01";"22087";"0,125575391888529481";"0,07696835242450310"
"2021-04-15";"bl_he";"2021-04-17";"1810";"1,00000000000000e+02";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"1810";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"756599";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"60981";"0,000000000000000000";"0,00000000000000000"
"2021-04-15";"bl_mv";"2021-04-14";"0";"0,00000000000000e+00";"297";"5,89285714285714e+01";"34";"6,74603174603175e+00";"504";"53";"3,23960880195599e-02";"290";"1,77261613691932e-01";"163600";"9";"6,76691729323308e-02";"32";"2,40601503759398e-01";"13300";"0,032396088019559899";"0,06766917293233082"
"2021-04-15";"bl_ni";"2021-04-18";"19";"5,94865372573575e-01";"3070";"9,61177207263619e+01";"0";"0,00000000000000e+00";"3194";"530";"4,81494267492778e-02";"0";"0,00000000000000e+00";"1100740";"32";"3,32553910106521e-02";"0";"0,00000000000000e+00";"96225";"0,048149426749277760";"0,03325539101065211"
"2021-04-15";"bl_nw";"2021-04-16";"47";"1,17177761156819e+00";"3964";"9,88282223884318e+01";"0";"0,00000000000000e+00";"4011";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"1866233";"285";"1,97981285558481e-01";"550";"3,82069147568998e-01";"143953";"0,000000000000000000";"0,19798128555848088"
"2021-04-15";"bl_rp";"2021-04-17";"0";"0,00000000000000e+00";"1590";"1,00000000000000e+02";"57";"3,58490566037736e+00";"1590";"1265";"2,42936594509057e-01";"3195";"6,13582940281768e-01";"520712";"94";"1,58283799484736e-01";"285";"4,79903009076060e-01";"59387";"0,242936594509056858";"0,15828379948473573"
"2021-04-15";"bl_sl";"2021-04-17";"0";"0,00000000000000e+00";"302";"1,00000000000000e+02";"0";"0,00000000000000e+00";"302";"186";"1,58781649621827e-01";"506";"4,31954380154001e-01";"117142";"4";"4,12031314379893e-02";"31";"3,19324268644417e-01";"9708";"0,158781649621826504";"0,04120313143798929"
"2021-04-15";"bl_sn";"2021-04-17";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"1374";"698";"1,69024862152718e-01";"3462";"8,38343943800444e-01";"412957";"112";"3,63459354210612e-01";"208";"6,74995943533993e-01";"30815";"0,169024862152718086";"0,36345935421061171"
"2021-04-15";"bl_st";"2021-04-17";"3";"4,10958904109589e-01";"370";"5,06849315068493e+01";"123";"1,68493150684932e+01";"730";"531";"2,64244837024135e-01";"4300";"2,13983578004479e+00";"200950";"77";"4,86479656305282e-01";"413";"2,60929997472833e+00";"15828";"0,264244837024135371";"0,48647965630528184"
"2021-04-15";"bl_sh";"2021-04-17";"897";"1,00000000000000e+02";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"897";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"381160";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"30689";"0,000000000000000000";"0,00000000000000000"
"2021-04-15";"bl_th";"2021-04-17";"315";"2,96331138287865e+01";"748";"7,03668861712136e+01";"77";"7,24365004703669e+00";"1063";"119";"4,82739036955904e-02";"668";"2,70982921585331e-01";"246510";"63";"2,98974943052392e-01";"142";"6,73880030372058e-01";"21072";"0,048273903695590439";"0,29897494305239181"
"2021-04-15";"bereinigter_anteil";NA;NA;"1,58720366616727e+01";NA;"7,83995769806997e+01";NA;"2,67153405791089e+00";NA;NA;"6,81740330720689e-02";NA;"2,58261411554065e-01";NA;NA;"1,37553891129845e-01";NA;"3,39419725228067e-01";NA;NA;NA
"2021-04-15";"bereinigte_bezugsgrosse";NA;NA;"2,26940000000000e+04";NA;"2,26940000000000e+04";NA;"1,20530000000000e+04";NA;NA;"9,85272500000000e+06";NA;"8,75198500000000e+06";NA;NA;"8,93468000000000e+05";NA;"7,97243000000000e+05";NA;NA;NA
"2021-04-08";"bl_bw";"2021-04-10";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"4442";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"1476091";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"136772";"0,000000000000000000";"0,00000000000000000"
"2021-04-08";"bl_by";"2021-04-10";"6209";"1,00000000000000e+02";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"6209";NA;NA;NA;NA;"1539042";NA;NA;NA;NA;"168845";NA;NA
"2021-04-08";"bl_be";"2021-04-10";"819";"1,00000000000000e+02";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"819";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"435539";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"48500";"0,000000000000000000";"0,00000000000000000"
"2021-04-08";"bl_bb";"2021-04-10";"915";"1,00000000000000e+02";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"915";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-04-08";"bl_hb";"2021-04-10";"180";"1,00000000000000e+02";NA;NA;NA;NA;"180";NA;NA;NA;NA;"84236";NA;NA;NA;NA;"10521";NA;NA
"2021-04-08";"bl_hh";"2021-04-10";"0";"0,00000000000000e+00";"470";"1,00000000000000e+02";NA;NA;"470";"317";"1,23242722070167e-01";"977";"3,79836402090072e-01";"257216";"13";"5,88581518540318e-02";"32";"1,44881604563771e-01";"22087";"0,123242722070166719";"0,05885815185403178"
"2021-04-08";"bl_he";"2021-04-10";"1810";"1,00000000000000e+02";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"1810";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"756599";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"60981";"0,000000000000000000";"0,00000000000000000"
"2021-04-08";"bl_mv";"2021-04-07";"504";"1,00000000000000e+02";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"504";NA;NA;NA;NA;"163600";NA;NA;NA;NA;"13300";NA;NA
"2021-04-08";"bl_ni";"2021-04-10";"3194";"1,00000000000000e+02";"0";"0,00000000000000e+00";NA;NA;"3194";"0";"0,00000000000000e+00";NA;NA;"1100740";"0";"0,00000000000000e+00";NA;NA;"96225";"0,000000000000000000";"0,00000000000000000"
"2021-04-08";"bl_nw";"2021-04-02";"4876";"1,00000000000000e+02";"0";"0,00000000000000e+00";NA;NA;"4876";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-04-08";"bl_rp";"2021-04-10";"26";"1,63522012578616e+00";"1564";"9,83647798742138e+01";"18";"1,13207547169811e+00";"1590";"736";"1,41344927714360e-01";"1931";"3,70838390511454e-01";"520712";"65";"1,09451563473487e-01";"201";"3,38457911664169e-01";"59387";"0,141344927714360330";"0,10945156347348746"
"2021-04-08";"bl_sl";"2021-04-10";"0";"0,00000000000000e+00";"302";"1,00000000000000e+02";"0";"0,00000000000000e+00";"302";"53";"4,52442334943914e-02";"119";"1,01586109166652e-01";"117142";"2";"2,06015657189946e-02";"6";"6,18046971569839e-02";"9708";"0,045244233494391425";"0,02060156571899464"
"2021-04-08";"bl_sn";"2021-04-10";"1374";"1,00000000000000e+02";NA;NA;NA;NA;"1374";NA;NA;NA;NA;"412957";NA;NA;NA;NA;"30815";NA;NA
"2021-04-08";"bl_st";"2021-04-10";"34";"5,05952380952381e+00";"300";"4,46428571428571e+01";"59";"8,77976190476191e+00";"672";"364";"1,89962268483485e-01";"2348";"1,22536100659127e+00";"191617";"63";"4,22648597880048e-01";"367";"2,46209580034885e+00";"14906";"0,189962268483485269";"0,42264859788004827"
"2021-04-08";"bl_sh";"2021-04-10";"897";"1,00000000000000e+02";NA;NA;NA;NA;"897";NA;NA;NA;NA;"381160";NA;NA;NA;NA;"30689";NA;NA
"2021-04-08";"bl_th";"2021-04-10";"192";"1,80620884289746e+01";"871";"8,19379115710254e+01";"60";"5,64440263405456e+00";"1063";"136";"5,51701756521034e-02";"1147";"4,65295525536489e-01";"246510";"60";"2,84738041002278e-01";"137";"6,50151860288535e-01";"21072";"0,055170175652103366";"0,28473804100227790"
"2021-04-08";"bereinigter_anteil";NA;NA;"8,45427135678392e+01";NA;"1,40984924623116e+01";NA;"1,14214255939975e+00";NA;NA;"1,20462317271941e-01";NA;"4,89200020702117e-01";NA;NA;"1,59641396665618e-01";NA;"5,84303240012583e-01";NA;NA;NA
"2021-04-08";"bereinigte_bezugsgrosse";NA;NA;"2,48750000000000e+04";NA;"2,48750000000000e+04";NA;"1,19950000000000e+04";NA;NA;"1,33319700000000e+06";NA;"1,33319700000000e+06";NA;NA;"1,27160000000000e+05";NA;"1,27160000000000e+05";NA;NA;NA
"2021-04-01";"bl_bw";"2021-04-02";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"206";"4,63755065285907e+00";"4442";"962";"6,51721336963643e-02";"8613";"5,83500610734704e-01";"1476091";"103";"7,53078115403738e-02";"380";"2,77834644517884e-01";"136772";"0,065172133696364251";"0,07530781154037376"
"2021-04-01";"bl_by";"2021-04-03";"6209";"1,00000000000000e+02";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"6209";NA;NA;NA;NA;"1538985";NA;NA;NA;NA;"168835";NA;NA
"2021-04-01";"bl_be";"2021-04-03";"819";"1,00000000000000e+02";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"819";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"435539";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"48500";"0,000000000000000000";"0,00000000000000000"
"2021-04-01";"bl_bb";"2021-04-03";"915";"1,00000000000000e+02";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"915";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-04-01";"bl_hb";"2021-04-03";"180";"1,00000000000000e+02";NA;NA;NA;NA;"180";NA;NA;NA;NA;"84236";NA;NA;NA;NA;"10521";NA;NA
"2021-04-01";"bl_hh";"2021-04-03";"0";"0,00000000000000e+00";"470";"1,00000000000000e+02";NA;NA;"470";"345";"1,34128514555860e-01";"1014";"3,94221199303309e-01";"257216";"21";"9,50785529949744e-02";"42";"1,90157105989949e-01";"22087";"0,134128514555859668";"0,09507855299497442"
"2021-04-01";"bl_he";"2021-04-03";"6";"3,31491712707182e-01";"1804";"9,96685082872928e+01";"283";"1,56353591160221e+01";"1810";"875";"1,15649108708840e-01";"7348";"9,71188172334354e-01";"756599";"105";"1,72184778865548e-01";"683";"1,12002099014447e+00";"60981";"0,115649108708840473";"0,17218477886554828"
"2021-04-01";"bl_mv";"2021-03-31";"504";"1,00000000000000e+02";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"504";NA;NA;NA;NA;"163600";NA;NA;NA;NA;"13300";NA;NA
"2021-04-01";"bl_ni";"2021-04-03";"3194";"1,00000000000000e+02";"0";"0,00000000000000e+00";NA;NA;"3194";"0";"0,00000000000000e+00";NA;NA;"1100740";"0";"0,00000000000000e+00";NA;NA;"96225";"0,000000000000000000";"0,00000000000000000"
"2021-04-01";"bl_nw";"2021-04-02";"4876";"1,00000000000000e+02";"0";"0,00000000000000e+00";NA;NA;"4876";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-04-01";"bl_rp";"2021-04-03";"1590";"1,00000000000000e+02";NA;NA;NA;NA;"1590";NA;NA;NA;NA;"520712";NA;NA;NA;NA;"59387";NA;NA
"2021-04-01";"bl_sl";"2021-04-03";"302";"1,00000000000000e+02";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"302";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"117142";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"9708";"0,000000000000000000";"0,00000000000000000"
